"Postal.Code" "Place.Name" "State" "State.Abbreviation" "County" "Latitude" "Longitude"
"25788" "57219" "Bristol" "South Dakota" "SD" "Day" "45.288" "-97.8086"
"25789" "57220" "Bruce" "South Dakota" "SD" "Brookings" "44.4675" "-96.911"
"25790" "57221" "Bryant" "South Dakota" "SD" "Hamlin" "44.5987" "-97.4537"
"25791" "57223" "Castlewood" "South Dakota" "SD" "Hamlin" "44.7313" "-97.0204"
"25792" "57224" "Claire City" "South Dakota" "SD" "Roberts" "45.8755" "-97.1073"
"25793" "57225" "Clark" "South Dakota" "SD" "Clark" "44.878" "-97.7265"
"25794" "57226" "Clear Lake" "South Dakota" "SD" "Deuel" "44.7612" "-96.6907"
"25795" "57227" "Corona" "South Dakota" "SD" "Roberts" "45.3595" "-96.6649"
"25796" "57229" "Crocker" "South Dakota" "SD" "" "45.1053" "-97.7844"
"25797" "57231" "De Smet" "South Dakota" "SD" "Kingsbury" "44.3852" "-97.5634"
"25798" "57232" "Eden" "South Dakota" "SD" "Marshall" "45.6211" "-97.3741"
"25799" "57233" "Erwin" "South Dakota" "SD" "Kingsbury" "44.4915" "-97.4103"
"25800" "57234" "Estelline" "South Dakota" "SD" "Hamlin" "44.6029" "-96.8928"
"25801" "57235" "Florence" "South Dakota" "SD" "Codington" "45.0554" "-97.2866"
"25802" "57236" "Garden City" "South Dakota" "SD" "Clark" "44.9841" "-97.5814"
"25803" "57237" "Gary" "South Dakota" "SD" "Deuel" "44.827" "-96.5044"
"25804" "57238" "Goodwin" "South Dakota" "SD" "Deuel" "44.8754" "-96.8608"
"25805" "57239" "Grenville" "South Dakota" "SD" "Day" "45.5097" "-97.3092"
"25806" "57241" "Hayti" "South Dakota" "SD" "Hamlin" "44.6647" "-97.2305"
"25807" "57242" "Hazel" "South Dakota" "SD" "Hamlin" "44.7572" "-97.3083"
"25808" "57243" "Henry" "South Dakota" "SD" "Codington" "44.8858" "-97.4442"
"25809" "57244" "Hetland" "South Dakota" "SD" "Kingsbury" "44.4254" "-97.2899"
"25810" "57245" "Kranzburg" "South Dakota" "SD" "Codington" "44.8923" "-96.9174"
"25811" "57246" "Labolt" "South Dakota" "SD" "Grant" "45.0415" "-96.6892"
"25812" "57247" "Lake City" "South Dakota" "SD" "Marshall" "45.6899" "-97.3481"
"25813" "57248" "Lake Norden" "South Dakota" "SD" "Hamlin" "44.5844" "-97.2009"
"25814" "57249" "Lake Preston" "South Dakota" "SD" "Kingsbury" "44.3692" "-97.3828"
"25815" "57251" "Marvin" "South Dakota" "SD" "Grant" "45.2727" "-96.91"
"25816" "57252" "Milbank" "South Dakota" "SD" "Grant" "45.2061" "-96.6255"
"25817" "57253" "Milbank" "South Dakota" "SD" "Grant" "45.1515" "-96.8392"
"25818" "57255" "New Effington" "South Dakota" "SD" "Roberts" "45.8659" "-96.915"
"25819" "57256" "Ortley" "South Dakota" "SD" "Roberts" "45.2657" "-97.1925"
"25820" "57257" "Peever" "South Dakota" "SD" "Roberts" "45.5206" "-97.0012"
"25821" "57258" "Raymond" "South Dakota" "SD" "Clark" "44.8637" "-97.9168"
"25822" "57259" "Revillo" "South Dakota" "SD" "Grant" "45.0805" "-96.5557"
"25823" "57260" "Rosholt" "South Dakota" "SD" "Roberts" "45.8753" "-96.7174"
"25824" "57261" "Roslyn" "South Dakota" "SD" "Day" "45.5006" "-97.5401"
"25825" "57262" "Sisseton" "South Dakota" "SD" "Roberts" "45.6732" "-97.0715"
"25826" "57263" "South Shore" "South Dakota" "SD" "Codington" "45.1049" "-96.9859"
"25827" "57264" "Stockholm" "South Dakota" "SD" "Grant" "45.1031" "-96.8106"
"25828" "57265" "Strandburg" "South Dakota" "SD" "Grant" "45.0389" "-96.7901"
"25829" "57266" "Summit" "South Dakota" "SD" "Roberts" "45.3521" "-97.0427"
"25830" "57268" "Toronto" "South Dakota" "SD" "Deuel" "44.5786" "-96.7077"
"25831" "57269" "Twin Brooks" "South Dakota" "SD" "Grant" "45.2309" "-96.8237"
"25832" "57270" "Veblen" "South Dakota" "SD" "Marshall" "45.8535" "-97.3122"
"25833" "57271" "Vienna" "South Dakota" "SD" "Clark" "44.7362" "-97.5307"
"25834" "57272" "Wallace" "South Dakota" "SD" "Codington" "45.0815" "-97.4458"
"25835" "57273" "Waubay" "South Dakota" "SD" "Day" "45.3784" "-97.295"
"25836" "57274" "Webster" "South Dakota" "SD" "Day" "45.3151" "-97.5254"
"25837" "57276" "White" "South Dakota" "SD" "Brookings" "44.4132" "-96.615"
"25838" "57278" "Willow Lake" "South Dakota" "SD" "Clark" "44.6272" "-97.6747"
"25839" "57279" "Wilmot" "South Dakota" "SD" "Roberts" "45.4125" "-96.856"
"25840" "57301" "Mitchell" "South Dakota" "SD" "Davison" "43.6959" "-98.0864"
"25841" "57311" "Alexandria" "South Dakota" "SD" "Hanson" "43.6684" "-97.7563"
"25842" "57312" "Alpena" "South Dakota" "SD" "Jerauld" "44.1709" "-98.3962"
"25843" "57313" "Armour" "South Dakota" "SD" "Douglas" "43.316" "-98.3414"
"25844" "57314" "Artesian" "South Dakota" "SD" "Sanborn" "44.021" "-98.0114"
"25845" "57315" "Avon" "South Dakota" "SD" "Bon Homme" "43.0397" "-98.0283"
"25846" "57316" "Bancroft" "South Dakota" "SD" "" "44.4922" "-97.76"
"25847" "57317" "Bonesteel" "South Dakota" "SD" "Gregory" "43.0695" "-98.988"
"25848" "57319" "Bridgewater" "South Dakota" "SD" "McCook" "43.5503" "-97.4691"
"25849" "57321" "Canova" "South Dakota" "SD" "Miner" "43.8855" "-97.5342"
"25850" "57322" "Carpenter" "South Dakota" "SD" "Clark" "44.6648" "-97.9168"
"25851" "57323" "Carthage" "South Dakota" "SD" "Miner" "44.1496" "-97.7116"
"25852" "57324" "Cavour" "South Dakota" "SD" "Beadle" "44.365" "-98.0208"
"25853" "57325" "Chamberlain" "South Dakota" "SD" "Brule" "43.7953" "-99.3118"
"25854" "57326" "Chamberlain" "South Dakota" "SD" "Brule" "43.7172" "-99.1317"
"25855" "57328" "Corsica" "South Dakota" "SD" "Douglas" "43.4213" "-98.3564"
"25856" "57329" "Dante" "South Dakota" "SD" "Charles Mix" "42.9967" "-98.1746"
"25857" "57330" "Delmont" "South Dakota" "SD" "Douglas" "43.2573" "-98.1596"
"25858" "57331" "Dimock" "South Dakota" "SD" "Hutchinson" "43.4705" "-97.9988"
"25859" "57332" "Emery" "South Dakota" "SD" "Hanson" "43.5656" "-97.6475"
"25860" "57334" "Ethan" "South Dakota" "SD" "Davison" "43.5427" "-98.0591"
"25861" "57335" "Fairfax" "South Dakota" "SD" "Gregory" "43.0351" "-98.8308"
"25862" "57337" "Fedora" "South Dakota" "SD" "Miner" "43.9841" "-97.789"
"25863" "57339" "Fort Thompson" "South Dakota" "SD" "Buffalo" "44.0517" "-99.3973"
"25864" "57340" "Fulton" "South Dakota" "SD" "Hanson" "43.7588" "-97.8712"
"25865" "57341" "Gann Valley" "South Dakota" "SD" "Buffalo" "44.0693" "-99.0543"
"25866" "57342" "Geddes" "South Dakota" "SD" "Charles Mix" "43.2597" "-98.6926"
"25867" "57344" "Harrison" "South Dakota" "SD" "Douglas" "43.4507" "-98.6339"
"25868" "57345" "Highmore" "South Dakota" "SD" "Hyde" "44.5326" "-99.4543"
"25869" "57346" "Stephan" "South Dakota" "SD" "Hyde" "44.5451" "-99.4882"
"25870" "57348" "Hitchcock" "South Dakota" "SD" "Beadle" "44.5834" "-98.4509"
"25871" "57349" "Howard" "South Dakota" "SD" "Miner" "44.0371" "-97.5603"
"25872" "57350" "Huron" "South Dakota" "SD" "Beadle" "44.359" "-98.2163"
"25873" "57353" "Iroquois" "South Dakota" "SD" "Kingsbury" "44.3455" "-97.8542"
"25874" "57354" "Kaylor" "South Dakota" "SD" "Hutchinson" "43.3341" "-97.7569"
"25875" "57355" "Kimball" "South Dakota" "SD" "Brule" "43.7129" "-98.9343"
"25876" "57356" "Lake Andes" "South Dakota" "SD" "Charles Mix" "43.1303" "-98.4964"
"25877" "57357" "Ravinia" "South Dakota" "SD" "Charles Mix" "43.1364" "-98.4272"
"25878" "57358" "Lane" "South Dakota" "SD" "Jerauld" "44.0696" "-98.4252"
"25879" "57359" "Letcher" "South Dakota" "SD" "Sanborn" "43.8923" "-98.1743"
"25880" "57361" "Marty" "South Dakota" "SD" "Charles Mix" "43.0196" "-98.4469"
"25881" "57362" "Miller" "South Dakota" "SD" "Hand" "44.4966" "-98.9894"
"25882" "57363" "Mount Vernon" "South Dakota" "SD" "Davison" "43.7204" "-98.2633"
"25883" "57364" "New Holland" "South Dakota" "SD" "Douglas" "43.4291" "-98.6069"
"25884" "57365" "Oacoma" "South Dakota" "SD" "Lyman" "43.7975" "-99.3947"
"25885" "57366" "Parkston" "South Dakota" "SD" "Hutchinson" "43.3978" "-97.9678"
"25886" "57367" "Pickstown" "South Dakota" "SD" "Charles Mix" "43.0673" "-98.523"
"25887" "57368" "Plankinton" "South Dakota" "SD" "Aurora" "43.7373" "-98.4694"
"25888" "57369" "Platte" "South Dakota" "SD" "Charles Mix" "43.4251" "-98.9479"
"25889" "57370" "Pukwana" "South Dakota" "SD" "Brule" "43.7783" "-99.1779"
"25890" "57371" "Ree Heights" "South Dakota" "SD" "Hand" "44.5603" "-99.2286"
"25891" "57373" "Saint Lawrence" "South Dakota" "SD" "Hand" "44.5215" "-98.8754"
"25892" "57374" "Spencer" "South Dakota" "SD" "McCook" "43.7557" "-97.5936"
"25893" "57375" "Stickney" "South Dakota" "SD" "Aurora" "43.5842" "-98.5088"
"25894" "57376" "Tripp" "South Dakota" "SD" "Hutchinson" "43.2404" "-97.9713"
"25895" "57379" "Virgil" "South Dakota" "SD" "Beadle" "44.2838" "-98.5027"
"25896" "57380" "Wagner" "South Dakota" "SD" "Charles Mix" "43.0819" "-98.2819"
"25897" "57381" "Wessington" "South Dakota" "SD" "Beadle" "44.4128" "-98.692"
"25898" "57382" "Wessington Springs" "South Dakota" "SD" "Jerauld" "44.0664" "-98.6751"
"25899" "57383" "White Lake" "South Dakota" "SD" "Aurora" "43.7564" "-98.7076"
"25900" "57384" "Wolsey" "South Dakota" "SD" "Beadle" "44.3991" "-98.4743"
"25901" "57385" "Woonsocket" "South Dakota" "SD" "Sanborn" "44.0572" "-98.243"
"25902" "57386" "Yale" "South Dakota" "SD" "Beadle" "44.5225" "-98.0401"
"25903" "57399" "Huron" "South Dakota" "SD" "Beadle" "44.4143" "-98.2795"
"25904" "57401" "Aberdeen" "South Dakota" "SD" "Brown" "45.4661" "-98.4856"
"25905" "57402" "Aberdeen" "South Dakota" "SD" "Brown" "45.5896" "-98.352"
"25906" "57420" "Akaska" "South Dakota" "SD" "Walworth" "45.3324" "-100.1186"
"25907" "57421" "Amherst" "South Dakota" "SD" "Marshall" "45.7585" "-97.9274"
"25908" "57422" "Andover" "South Dakota" "SD" "Day" "45.4222" "-97.9175"
"25909" "57424" "Ashton" "South Dakota" "SD" "Spink" "45.0465" "-98.3973"
"25910" "57426" "Barnard" "South Dakota" "SD" "Brown" "45.7205" "-98.5534"
"25911" "57427" "Bath" "South Dakota" "SD" "Brown" "45.4564" "-98.3552"
"25912" "57428" "Bowdle" "South Dakota" "SD" "Edmunds" "45.4329" "-99.636"
"25913" "57429" "Brentford" "South Dakota" "SD" "Spink" "45.1635" "-98.3193"
"25914" "57430" "Britton" "South Dakota" "SD" "Marshall" "45.8023" "-97.7418"
"25915" "57432" "Claremont" "South Dakota" "SD" "Brown" "45.6661" "-98.0404"
"25916" "57433" "Columbia" "South Dakota" "SD" "Brown" "45.6512" "-98.3158"
"25917" "57434" "Conde" "South Dakota" "SD" "Spink" "45.1393" "-98.1534"
"25918" "57435" "Cresbard" "South Dakota" "SD" "Faulk" "45.1691" "-98.9411"
"25919" "57436" "Doland" "South Dakota" "SD" "Spink" "44.8159" "-98.0947"
"25920" "57437" "Eureka" "South Dakota" "SD" "McPherson" "45.7707" "-99.3308"
"25921" "57438" "Faulkton" "South Dakota" "SD" "Faulk" "45.0855" "-99.1954"
"25922" "57439" "Ferney" "South Dakota" "SD" "Brown" "45.329" "-98.0837"
"25923" "57440" "Frankfort" "South Dakota" "SD" "Spink" "44.8084" "-98.2935"
"25924" "57441" "Frederick" "South Dakota" "SD" "Brown" "45.8493" "-98.5176"
"25925" "57442" "Gettysburg" "South Dakota" "SD" "Potter" "45.0259" "-99.9766"
"25926" "57445" "Groton" "South Dakota" "SD" "Brown" "45.4503" "-98.1058"
"25927" "57446" "Hecla" "South Dakota" "SD" "Brown" "45.8725" "-98.1918"
"25928" "57448" "Hosmer" "South Dakota" "SD" "Edmunds" "45.569" "-99.4857"
"25929" "57449" "Houghton" "South Dakota" "SD" "Brown" "45.7967" "-98.0952"
"25930" "57450" "Hoven" "South Dakota" "SD" "Potter" "45.2278" "-99.7763"
"25931" "57451" "Ipswich" "South Dakota" "SD" "Edmunds" "45.4489" "-99.0148"
"25932" "57452" "Java" "South Dakota" "SD" "Walworth" "45.4492" "-99.822"
"25933" "57454" "Langford" "South Dakota" "SD" "Marshall" "45.6174" "-97.7925"
"25934" "57455" "Lebanon" "South Dakota" "SD" "Potter" "45.0123" "-99.7366"
"25935" "57456" "Leola" "South Dakota" "SD" "McPherson" "45.7323" "-98.9015"
"25936" "57457" "Longlake" "South Dakota" "SD" "McPherson" "45.8823" "-99.1698"
"25937" "57460" "Mansfield" "South Dakota" "SD" "Spink" "45.2267" "-98.6066"
"25938" "57461" "Mellette" "South Dakota" "SD" "Spink" "45.1631" "-98.4824"
"25939" "57462" "Mina" "South Dakota" "SD" "Edmunds" "45.4391" "-98.7566"
"25940" "57465" "Northville" "South Dakota" "SD" "Spink" "45.1611" "-98.6589"
"25941" "57466" "Onaka" "South Dakota" "SD" "Faulk" "45.1965" "-99.4551"
"25942" "57467" "Orient" "South Dakota" "SD" "Faulk" "44.8343" "-99.1058"
"25943" "57468" "Pierpont" "South Dakota" "SD" "Day" "45.496" "-97.8128"
"25944" "57469" "Redfield" "South Dakota" "SD" "Spink" "44.8719" "-98.5112"
"25945" "57470" "Rockham" "South Dakota" "SD" "Faulk" "44.8767" "-98.8669"
"25946" "57471" "Roscoe" "South Dakota" "SD" "Edmunds" "45.4271" "-99.3326"
"25947" "57472" "Selby" "South Dakota" "SD" "Walworth" "45.4786" "-100.0541"
"25948" "57473" "Seneca" "South Dakota" "SD" "Faulk" "45.0262" "-99.461"
"25949" "57474" "Stratford" "South Dakota" "SD" "Brown" "45.2866" "-98.2792"
"25950" "57475" "Tolstoy" "South Dakota" "SD" "Potter" "45.1702" "-99.6176"
"25951" "57476" "Tulare" "South Dakota" "SD" "Spink" "44.7305" "-98.5539"
"25952" "57477" "Turton" "South Dakota" "SD" "Spink" "45.0379" "-98.0996"
"25953" "57479" "Warner" "South Dakota" "SD" "Brown" "45.3486" "-98.4757"
"25954" "57481" "Westport" "South Dakota" "SD" "Brown" "45.6705" "-98.5802"
"25955" "57483" "Zell" "South Dakota" "SD" "" "44.8537" "-98.8288"
"25956" "57501" "Pierre" "South Dakota" "SD" "Hughes" "44.3695" "-100.3211"
"25957" "57520" "Agar" "South Dakota" "SD" "Sully" "44.8393" "-100.0712"
"25958" "57521" "Belvidere" "South Dakota" "SD" "Jackson" "43.886" "-101.2387"
"25959" "57522" "Blunt" "South Dakota" "SD" "Hughes" "44.5026" "-99.9463"
"25960" "57523" "Burke" "South Dakota" "SD" "Gregory" "43.1825" "-99.2937"
"25961" "57526" "Carter" "South Dakota" "SD" "Tripp" "43.3821" "-99.8823"
"25962" "57527" "Cedarbutte" "South Dakota" "SD" "" "43.6473" "-101.1316"
"25963" "57528" "Colome" "South Dakota" "SD" "Tripp" "43.2273" "-99.6933"
"25964" "57529" "Dallas" "South Dakota" "SD" "Gregory" "43.2351" "-99.514"
"25965" "57531" "Draper" "South Dakota" "SD" "Jones" "43.926" "-100.5085"
"25966" "57532" "Fort Pierre" "South Dakota" "SD" "Stanley" "44.3426" "-100.4043"
"25967" "57533" "Gregory" "South Dakota" "SD" "Gregory" "43.2136" "-99.3622"
"25968" "57534" "Hamill" "South Dakota" "SD" "Tripp" "43.6439" "-99.6918"
"25969" "57536" "Harrold" "South Dakota" "SD" "Hughes" "44.5215" "-99.7382"
"25970" "57537" "Hayes" "South Dakota" "SD" "Stanley" "44.5313" "-101.0141"
"25971" "57538" "Herrick" "South Dakota" "SD" "Gregory" "43.1012" "-99.2173"
"25972" "57540" "Holabird" "South Dakota" "SD" "Hyde" "44.5173" "-99.5943"
"25973" "57541" "Ideal" "South Dakota" "SD" "Tripp" "43.5596" "-99.9279"
"25974" "57542" "Iona" "South Dakota" "SD" "Lyman" "43.5758" "-99.4881"
"25975" "57543" "Kadoka" "South Dakota" "SD" "Jackson" "43.8446" "-101.5523"
"25976" "57544" "Kennebec" "South Dakota" "SD" "Lyman" "43.8921" "-99.8502"
"25977" "57545" "Keyapaha" "South Dakota" "SD" "" "43.0916" "-100.1682"
"25978" "57547" "Long Valley" "South Dakota" "SD" "Jackson" "43.4754" "-101.4294"
"25979" "57548" "Lower Brule" "South Dakota" "SD" "Lyman" "44.0937" "-99.6139"
"25980" "57551" "Martin" "South Dakota" "SD" "Bennett" "43.1722" "-101.7341"
"25981" "57552" "Midland" "South Dakota" "SD" "Haakon" "44.3707" "-101.5272"
"25982" "57553" "Milesville" "South Dakota" "SD" "Haakon" "44.4283" "-101.7523"
"25983" "57555" "Mission" "South Dakota" "SD" "Todd" "43.285" "-100.5954"
"25984" "57557" "Mission Ridge" "South Dakota" "SD" "Stanley" "44.4758" "-100.5295"
"25985" "57559" "Murdo" "South Dakota" "SD" "Jones" "43.8961" "-100.7121"
"25986" "57560" "Norris" "South Dakota" "SD" "Mellette" "43.4662" "-101.1517"
"25987" "57562" "Okaton" "South Dakota" "SD" "Jones" "43.938" "-100.7017"
"25988" "57563" "Okreek" "South Dakota" "SD" "Todd" "43.3633" "-100.3809"
"25989" "57564" "Onida" "South Dakota" "SD" "Sully" "44.7125" "-100.0957"
"25990" "57566" "Parmelee" "South Dakota" "SD" "Todd" "43.3117" "-101.0081"
"25991" "57567" "Philip" "South Dakota" "SD" "Haakon" "44.055" "-101.6876"
"25992" "57568" "Presho" "South Dakota" "SD" "Lyman" "43.8995" "-100.0746"
"25993" "57569" "Reliance" "South Dakota" "SD" "Lyman" "43.8302" "-99.4857"
"25994" "57570" "Rosebud" "South Dakota" "SD" "Todd" "43.3024" "-100.6269"
"25995" "57571" "Saint Charles" "South Dakota" "SD" "Gregory" "43.0852" "-99.0925"
"25996" "57572" "Saint Francis" "South Dakota" "SD" "Todd" "43.191" "-100.885"
"25997" "57574" "Tuthill" "South Dakota" "SD" "Bennett" "43.1196" "-101.4701"
"25998" "57576" "Vivian" "South Dakota" "SD" "Lyman" "43.9535" "-100.286"
"25999" "57577" "Wanblee" "South Dakota" "SD" "Jackson" "43.5589" "-101.7219"
"26000" "57578" "Wewela" "South Dakota" "SD" "Tripp" "43.3821" "-99.8823"
"26001" "57579" "White River" "South Dakota" "SD" "Mellette" "43.5666" "-100.7449"
"26002" "57580" "Winner" "South Dakota" "SD" "Tripp" "43.3318" "-99.8033"
"26003" "57584" "Witten" "South Dakota" "SD" "Tripp" "43.4498" "-100.0783"
"26004" "57585" "Wood" "South Dakota" "SD" "Mellette" "43.5366" "-100.4379"
"26005" "57601" "Mobridge" "South Dakota" "SD" "Walworth" "45.5407" "-100.4315"
"26006" "57620" "Bison" "South Dakota" "SD" "Perkins" "45.5161" "-102.4827"
"26007" "57621" "Bullhead" "South Dakota" "SD" "Corson" "45.8476" "-101.0997"
"26008" "57622" "Cherry Creek" "South Dakota" "SD" "Ziebach" "44.9921" "-101.5687"
"26009" "57623" "Dupree" "South Dakota" "SD" "Ziebach" "45.0079" "-101.6337"
"26010" "57625" "Eagle Butte" "South Dakota" "SD" "Dewey" "45.0016" "-101.2329"
"26011" "57626" "Faith" "South Dakota" "SD" "Meade" "44.9926" "-102.0541"
"26012" "57628" "Firesteel" "South Dakota" "SD" "Dewey" "45.0987" "-100.8792"
"26013" "57629" "Glad Valley" "South Dakota" "SD" "Ziebach" "44.9921" "-101.5687"
"26014" "57630" "Glencross" "South Dakota" "SD" "Dewey" "45.0987" "-100.8792"
"26015" "57631" "Glenham" "South Dakota" "SD" "Walworth" "45.5335" "-100.2716"
"26016" "57632" "Herreid" "South Dakota" "SD" "Campbell" "45.8452" "-100.049"
"26017" "57633" "Isabel" "South Dakota" "SD" "Dewey" "45.3962" "-101.4385"
"26018" "57634" "Keldron" "South Dakota" "SD" "Corson" "45.7528" "-101.8843"
"26019" "57636" "Lantry" "South Dakota" "SD" "Dewey" "45.0987" "-100.8792"
"26020" "57638" "Lemmon" "South Dakota" "SD" "Perkins" "45.9159" "-102.1928"
"26021" "57639" "Little Eagle" "South Dakota" "SD" "Corson" "45.7084" "-101.1546"
"26022" "57640" "Lodgepole" "South Dakota" "SD" "Perkins" "45.8232" "-102.7599"
"26023" "57641" "Mc Intosh" "South Dakota" "SD" "Corson" "45.7084" "-101.1546"
"26024" "57642" "Mc Laughlin" "South Dakota" "SD" "Corson" "45.8763" "-100.8915"
"26025" "57643" "Mahto" "South Dakota" "SD" "Corson" "45.7084" "-101.1546"
"26026" "57644" "Meadow" "South Dakota" "SD" "Perkins" "45.3538" "-102.2844"
"26027" "57645" "Morristown" "South Dakota" "SD" "Corson" "45.9006" "-101.6998"
"26028" "57646" "Mound City" "South Dakota" "SD" "Campbell" "45.6786" "-100.0479"
"26029" "57647" "Parade" "South Dakota" "SD" "Dewey" "45.0987" "-100.8792"
"26030" "57648" "Pollock" "South Dakota" "SD" "Campbell" "45.889" "-100.2875"
"26031" "57649" "Prairie City" "South Dakota" "SD" "Perkins" "45.5813" "-102.8085"
"26032" "57650" "Ralph" "South Dakota" "SD" "Harding" "45.8554" "-103.0356"
"26033" "57651" "Reva" "South Dakota" "SD" "Harding" "45.5277" "-103.0692"
"26034" "57652" "Ridgeview" "South Dakota" "SD" "Dewey" "45.2024" "-100.605"
"26035" "57653" "Shadehill" "South Dakota" "SD" "Perkins" "45.6699" "-102.1891"
"26036" "57656" "Timber Lake" "South Dakota" "SD" "Dewey" "45.3927" "-101.0351"
"26037" "57657" "Trail City" "South Dakota" "SD" "Corson" "45.7084" "-101.1546"
"26038" "57658" "Wakpala" "South Dakota" "SD" "Corson" "45.7006" "-100.5332"
"26039" "57659" "Walker" "South Dakota" "SD" "Corson" "45.7084" "-101.1546"
"26040" "57660" "Watauga" "South Dakota" "SD" "Corson" "45.9276" "-101.5129"
"26041" "57661" "Whitehorse" "South Dakota" "SD" "Dewey" "45.0987" "-100.8792"
"26042" "57701" "Rapid City" "South Dakota" "SD" "Pennington" "44.1415" "-103.2052"
"26043" "57702" "Rapid City" "South Dakota" "SD" "Pennington" "44.0036" "-103.3589"
"26044" "57703" "Rapid City" "South Dakota" "SD" "Pennington" "44.048" "-103.1763"
"26045" "57706" "Ellsworth Afb" "South Dakota" "SD" "Meade" "44.1447" "-103.0759"
"26046" "57708" "Bethlehem" "South Dakota" "SD" "Meade" "44.2711" "-103.4201"
"26047" "57709" "Rapid City" "South Dakota" "SD" "Pennington" "44.0761" "-103.3171"
"26048" "57714" "Allen" "South Dakota" "SD" "Bennett" "43.2908" "-101.9329"
"26049" "57716" "Batesland" "South Dakota" "SD" "Shannon" "43.1085" "-102.2006"
"26050" "57717" "Belle Fourche" "South Dakota" "SD" "Butte" "44.6723" "-103.8396"
"26051" "57718" "Black Hawk" "South Dakota" "SD" "Meade" "44.1512" "-103.3486"
"26052" "57719" "Box Elder" "South Dakota" "SD" "Pennington" "44.1199" "-103.0682"
"26053" "57720" "Buffalo" "South Dakota" "SD" "Harding" "45.574" "-103.5826"
"26054" "57722" "Buffalo Gap" "South Dakota" "SD" "Custer" "43.4958" "-103.3157"
"26055" "57724" "Camp Crook" "South Dakota" "SD" "Harding" "45.6402" "-104.0278"
"26056" "57725" "Caputa" "South Dakota" "SD" "Pennington" "43.9481" "-102.7935"
"26057" "57729" "Creighton" "South Dakota" "SD" "Pennington" "44.2831" "-102.177"
"26058" "57730" "Custer" "South Dakota" "SD" "Custer" "43.6573" "-103.4258"
"26059" "57732" "Deadwood" "South Dakota" "SD" "Lawrence" "44.3566" "-103.6999"
"26060" "57735" "Edgemont" "South Dakota" "SD" "Fall River" "43.2874" "-103.811"
"26061" "57736" "Elm Springs" "South Dakota" "SD" "Meade" "44.3488" "-102.5239"
"26062" "57737" "Enning" "South Dakota" "SD" "Meade" "44.5898" "-102.7872"
"26063" "57738" "Fairburn" "South Dakota" "SD" "Custer" "43.6623" "-103.2133"
"26064" "57741" "Fort Meade" "South Dakota" "SD" "Meade" "44.4093" "-103.4554"
"26065" "57742" "Fruitdale" "South Dakota" "SD" "Butte" "44.66" "-103.6896"
"26066" "57744" "Hermosa" "South Dakota" "SD" "Custer" "43.8188" "-103.206"
"26067" "57745" "Hill City" "South Dakota" "SD" "Pennington" "43.9377" "-103.5782"
"26068" "57747" "Hot Springs" "South Dakota" "SD" "Fall River" "43.4223" "-103.4766"
"26069" "57748" "Howes" "South Dakota" "SD" "Meade" "44.5838" "-102.0229"
"26070" "57750" "Interior" "South Dakota" "SD" "Jackson" "43.7319" "-101.9642"
